# x	y	u	v	flags	mask
5.8594e-03	3.0469e-03	1.4784e+01	2.1615e+01	1.0000e+00	0.0000e+00
6.0938e-03	3.0469e-03	1.4788e+01	2.1608e+01	1.0000e+00	0.0000e+00
6.3281e-03	3.0469e-03	1.4789e+01	2.1614e+01	1.0000e+00	0.0000e+00
6.5625e-03	3.0469e-03	1.4763e+01	2.1567e+01	0.0000e+00	0.0000e+00
6.7969e-03	3.0469e-03	1.4721e+01	2.1704e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.0469e-03	1.4734e+01	2.1635e+01	0.0000e+00	0.0000e+00
7.2656e-03	3.0469e-03	1.4797e+01	2.1634e+01	0.0000e+00	0.0000e+00
2.3438e-04	2.8125e-03	4.4865e+01	2.1757e+01	0.0000e+00	0.0000e+00
4.6875e-04	2.8125e-03	4.4327e+01	2.1537e+01	0.0000e+00	0.0000e+00
7.0313e-04	2.8125e-03	4.4342e+01	2.1566e+01	0.0000e+00	0.0000e+00
9.3750e-04	2.8125e-03	4.4402e+01	2.1596e+01	0.0000e+00	0.0000e+00
1.1719e-03	2.8125e-03	4.4504e+01	2.1559e+01	1.0000e+00	0.0000e+00
1.4063e-03	2.8125e-03	4.4550e+01	2.1516e+01	0.0000e+00	0.0000e+00
1.6406e-03	2.8125e-03	4.4613e+01	2.1448e+01	0.0000e+00	0.0000e+00
1.8750e-03	2.8125e-03	4.4286e+01	2.1508e+01	1.0000e+00	0.0000e+00
2.1094e-03	2.8125e-03	4.3911e+01	2.1506e+01	1.0000e+00	0.0000e+00
2.3438e-03	2.8125e-03	4.2652e+01	2.1466e+01	1.0000e+00	0.0000e+00
2.5781e-03	2.8125e-03	4.3243e+01	2.1950e+01	0.0000e+00	0.0000e+00
2.8125e-03	2.8125e-03	4.0651e+01	2.1245e+01	0.0000e+00	0.0000e+00
3.0469e-03	2.8125e-03	3.0849e+01	2.1641e+01	1.0000e+00	0.0000e+00
3.2813e-03	2.8125e-03	1.9313e+01	2.1459e+01	0.0000e+00	0.0000e+00
3.5156e-03	2.8125e-03	1.8212e+01	2.2776e+01	0.0000e+00	0.0000e+00
3.7500e-03	2.8125e-03	1.6598e+01	2.2721e+01	0.0000e+00	0.0000e+00
3.9844e-03	2.8125e-03	1.6178e+01	2.1704e+01	0.0000e+00	0.0000e+00
4.2188e-03	2.8125e-03	1.5323e+01	2.1970e+01	0.0000e+00	0.0000e+00
4.4531e-03	2.8125e-03	1.5166e+01	2.1570e+01	1.0000e+00	0.0000e+00
4.6875e-03	2.8125e-03	1.4982e+01	2.1610e+01	0.0000e+00	0.0000e+00
4.9219e-03	2.8125e-03	1.4777e+01	2.1605e+01	0.0000e+00	0.0000e+00
5.1563e-03	2.8125e-03	1.4789e+01	2.1622e+01	1.0000e+00	0.0000e+00
5.3906e-03	2.8125e-03	1.4799e+01	2.1687e+01	0.0000e+00	0.0000e+00
5.6250e-03	2.8125e-03	1.4761e+01	2.1618e+01	1.0000e+00	0.0000e+00
5.8594e-03	2.8125e-03	1.4789e+01	2.1612e+01	1.0000e+00	0.0000e+00
6.0938e-03	2.8125e-03	1.4789e+01	2.1605e+01	1.0000e+00	0.0000e+00
6.3281e-03	2.8125e-03	1.4834e+01	2.1652e+01	0.0000e+00	0.0000e+00
6.5625e-03	2.8125e-03	1.4783e+01	2.1644e+01	0.0000e+00	0.0000e+00
6.7969e-03	2.8125e-03	1.4807e+01	2.1659e+01	0.0000e+00	0.0000e+00
7.0313e-03	2.8125e-03	1.4692e+01	2.1648e+01	0.0000e+00	0.0000e+00
7.2656e-03	2.8125e-03	1.4800e+01	2.1677e+01	0.0000e+00	0.0000e+00
2.3438e-04	2.5781e-03	4.3802e+01	2.1832e+01	0.0000e+00	0.0000e+00
4.6875e-04	2.5781e-03	4.4346e+01	2.1621e+01	0.0000e+00	0.0000e+00
7.0313e-04	2.5781e-03	4.4504e+01	2.1621e+01	0.0000e+00	0.0000e+00
9.3750e-04	2.5781e-03	4.4512e+01	2.1584e+01	0.0000e+00	0.0000e+00
1.1719e-03	2.5781e-03	4.4527e+01	2.1621e+01	0.0000e+00	0.0000e+00
1.4063e-03	2.5781e-03	4.4572e+01	2.1564e+01	0.0000e+00	0.0000e+00
1.6406e-03	2.5781e-03	4.4576e+01	2.1520e+01	0.0000e+00	0.0000e+00
1.8750e-03	2.5781e-03	4.4417e+01	2.1535e+01	0.0000e+00	0.0000e+00
2.1094e-03	2.5781e-03	4.4469e+01	2.1581e+01	0.0000e+00	0.0000e+00
2.3438e-03	2.5781e-03	4.2948e+01	2.1294e+01	1.0000e+00	0.0000e+00
2.5781e-03	2.5781e-03	4.3289e+01	2.1460e+01	0.0000e+00	0.0000e+00
2.8125e-03	2.5781e-03	4.2496e+01	2.1096e+01	0.0000e+00	0.0000e+00
3.0469e-03	2.5781e-03	3.1695e+01	2.1412e+01	0.0000e+00	0.0000e+00
3.2813e-03	2.5781e-03	1.9773e+01	2.1408e+01	0.0000e+00	0.0000e+00
3.5156e-03	2.5781e-03	2.0677e+01	2.1661e+01	1.0000e+00	0.0000e+00
3.7500e-03	2.5781e-03	1.6757e+01	2.2640e+01	0.0000e+00	0.0000e+00
3.9844e-03	2.5781e-03	1.5564e+01	2.1538e+01	0.0000e+00	0.0000e+00
4.2188e-03	2.5781e-03	1.4745e+01	2.1484e+01	0.0000e+00	0.0000e+00
4.4531e-03	2.5781e-03	1.5086e+01	2.1513e+01	0.0000e+00	0.0000e+00
4.6875e-03	2.5781e-03	1.4935e+01	2.1600e+01	1.0000e+00	0.0000e+00
4.9219e-03	2.5781e-03	1.4860e+01	2.1604e+01	1.0000e+00	0.0000e+00
5.1563e-03	2.5781e-03	1.4725e+01	2.1651e+01	0.0000e+00	0.0000e+00
5.3906e-03	2.5781e-03	1.4775e+01	2.1613e+01	1.0000e+00	0.0000e+00
5.6250e-03	2.5781e-03	1.4780e+01	2.1588e+01	0.0000e+00	0.0000e+00
5.8594e-03	2.5781e-03	1.4796e+01	2.1607e+01	1.0000e+00	0.0000e+00
6.0938e-03	2.5781e-03	1.4797e+01	2.1603e+01	1.0000e+00	0.0000e+00
6.3281e-03	2.5781e-03	1.4844e+01	2.1632e+01	0.0000e+00	0.0000e+00
6.5625e-03	2.5781e-03	1.4797e+01	2.1616e+01	1.0000e+00	0.0000e+00
6.7969e-03	2.5781e-03	1.4802e+01	2.1636e+01	1.0000e+00	0.0000e+00
7.0313e-03	2.5781e-03	1.4794e+01	2.1642e+01	1.0000e+00	0.0000e+00
7.2656e-03	2.5781e-03	1.4931e+01	2.1732e+01	0.0000e+00	0.0000e+00
2.3438e-04	2.3438e-03	4.3906e+01	2.1584e+01	0.0000e+00	0.0000e+00
4.6875e-04	2.3438e-03	4.4415e+01	2.1535e+01	0.0000e+00	0.0000e+00
7.0313e-04	2.3438e-03	4.4448e+01	2.1581e+01	1.0000e+00	0.0000e+00
9.3750e-04	2.3438e-03	4.4555e+01	2.1533e+01	0.0000e+00	0.0000e+00
1.1719e-03	2.3438e-03	4.4516e+01	2.1563e+01	1.0000e+00	0.0000e+00
1.4063e-03	2.3438e-03	4.4511e+01	2.1551e+01	1.0000e+00	0.0000e+00
1.6406e-03	2.3438e-03	4.4596e+01	2.1544e+01	0.0000e+00	0.0000e+00
1.8750e-03	2.3438e-03	4.4289e+01	2.1466e+01	1.0000e+00	0.0000e+00
2.1094e-03	2.3438e-03	4.4331e+01	2.1600e+01	0.0000e+00	0.0000e+00
2.3438e-03	2.3438e-03	4.4375e+01	2.1388e+01	0.0000e+00	0.0000e+00
2.5781e-03	2.3438e-03	4.2710e+01	2.0940e+01	0.0000e+00	0.0000e+00
2.8125e-03	2.3438e-03	3.6546e+01	2.0948e+01	1.0000e+00	0.0000e+00
3.0469e-03	2.3438e-03	3.1443e+01	2.1000e+01	1.0000e+00	0.0000e+00
3.2813e-03	2.3438e-03	2.0157e+01	2.2852e+01	0.0000e+00	0.0000e+00
3.5156e-03	2.3438e-03	2.0997e+01	2.1417e+01	1.0000e+00	0.0000e+00
3.7500e-03	2.3438e-03	1.5755e+01	2.1465e+01	0.0000e+00	0.0000e+00
3.9844e-03	2.3438e-03	1.5996e+01	2.1624e+01	1.0000e+00	0.0000e+00
4.2188e-03	2.3438e-03	1.5105e+01	2.1304e+01	0.0000e+00	0.0000e+00
4.4531e-03	2.3438e-03	1.5030e+01	2.1513e+01	0.0000e+00	0.0000e+00
4.6875e-03	2.3438e-03	1.4988e+01	2.1685e+01	0.0000e+00	0.0000e+00
4.9219e-03	2.3438e-03	1.4846e+01	2.1605e+01	1.0000e+00	0.0000e+00
5.1563e-03	2.3438e-03	1.4678e+01	2.1528e+01	0.0000e+00	0.0000e+00
5.3906e-03	2.3438e-03	1.4780e+01	2.1606e+01	1.0000e+00	0.0000e+00
5.6250e-03	2.3438e-03	1.4759e+01	2.1603e+01	0.0000e+00	0.0000e+00
5.8594e-03	2.3438e-03	1.4803e+01	2.1571e+01	0.0000e+00	0.0000e+00
6.0938e-03	2.3438e-03	1.4826e+01	2.1572e+01	0.0000e+00	0.0000e+00
6.3281e-03	2.3438e-03	1.4845e+01	2.1571e+01	0.0000e+00	0.0000e+00
6.5625e-03	2.3438e-03	1.4720e+01	2.1581e+01	0.0000e+00	0.0000e+00
6.7969e-03	2.3438e-03	1.4813e+01	2.1593e+01	0.0000e+00	0.0000e+00
7.0313e-03	2.3438e-03	1.4893e+01	2.1599e+01	0.0000e+00	0.0000e+00
7.2656e-03	2.3438e-03	1.4902e+01	2.1657e+01	0.0000e+00	0.0000e+00
2.3438e-04	2.1094e-03	4.4416e+01	2.1576e+01	1.0000e+00	0.0000e+00
4.6875e-04	2.1094e-03	4.4477e+01	2.1500e+01	0.0000e+00	0.0000e+00
7.0313e-04	2.1094e-03	4.4488e+01	2.1540e+01	0.0000e+00	0.0000e+00
9.3750e-04	2.1094e-03	4.4606e+01	2.1577e+01	0.0000e+00	0.0000e+00
1.1719e-03	2.1094e-03	4.4501e+01	2.1576e+01	0.0000e+00	0.0000e+00
1.4063e-03	2.1094e-03	4.4550e+01	2.1635e+01	0.0000e+00	0.0000e+00
1.6406e-03	2.1094e-03	4.4565e+01	2.1615e+01	0.0000e+00	0.0000e+00
1.8750e-03	2.1094e-03	4.4482e+01	2.1487e+01	0.0000e+00	0.0000e+00
2.1094e-03	2.1094e-03	4.3964e+01	2.1289e+01	1.0000e+00	0.0000e+00
2.3438e-03	2.1094e-03	4.3290e+01	2.0972e+01	1.0000e+00	0.0000e+00
2.5781e-03	2.1094e-03	4.3103e+01	2.0535e+01	0.0000e+00	0.0000e+00
2.8125e-03	2.1094e-03	4.3102e+01	1.9733e+01	0.0000e+00	0.0000e+00
3.0469e-03	2.1094e-03	3.7472e+01	2.0305e+01	0.0000e+00	0.0000e+00
3.2813e-03	2.1094e-03	1.9562e+01	2.1185e+01	0.0000e+00	0.0000e+00
3.5156e-03	2.1094e-03	1.4826e+01	2.1065e+01	0.0000e+00	0.0000e+00
3.7500e-03	2.1094e-03	1.5694e+01	2.1540e+01	0.0000e+00	0.0000e+00
3.9844e-03	2.1094e-03	1.5932e+01	2.1455e+01	1.0000e+00	0.0000e+00
4.2188e-03	2.1094e-03	1.5034e+01	2.1575e+01	0.0000e+00	0.0000e+00
4.4531e-03	2.1094e-03	1.5022e+01	2.1666e+01	0.0000e+00	0.0000e+00
4.6875e-03	2.1094e-03	1.4830e+01	2.1593e+01	1.0000e+00	0.0000e+00
4.9219e-03	2.1094e-03	1.4805e+01	2.1603e+01	1.0000e+00	0.0000e+00
5.1563e-03	2.1094e-03	1.4795e+01	2.1628e+01	0.0000e+00	0.0000e+00
5.3906e-03	2.1094e-03	1.4765e+01	2.1594e+01	1.0000e+00	0.0000e+00
5.6250e-03	2.1094e-03	1.4747e+01	2.1591e+01	0.0000e+00	0.0000e+00
5.8594e-03	2.1094e-03	1.4878e+01	2.1568e+01	0.0000e+00	0.0000e+00
6.0938e-03	2.1094e-03	1.4837e+01	2.1567e+01	0.0000e+00	0.0000e+00
6.3281e-03	2.1094e-03	1.4847e+01	2.1595e+01	0.0000e+00	0.0000e+00
6.5625e-03	2.1094e-03	1.4782e+01	2.1644e+01	0.0000e+00	0.0000e+00
6.7969e-03	2.1094e-03	1.4814e+01	2.1618e+01	1.0000e+00	0.0000e+00
7.0313e-03	2.1094e-03	1.4798e+01	2.1587e+01	0.0000e+00	0.0000e+00
7.2656e-03	2.1094e-03	1.4750e+01	2.1755e+01	0.0000e+00	0.0000e+00
2.3438e-04	1.8750e-03	4.4814e+01	2.1430e+01	0.0000e+00	0.0000e+00
4.6875e-04	1.8750e-03	4.4476e+01	2.1593e+01	0.0000e+00	0.0000e+00
7.0313e-04	1.8750e-03	4.4444e+01	2.1540e+01	0.0000e+00	0.0000e+00
9.3750e-04	1.8750e-03	4.4520e+01	2.1572e+01	1.0000e+00	0.0000e+00
1.1719e-03	1.8750e-03	4.4504e+01	2.1525e+01	0.0000e+00	0.0000e+00
1.4063e-03	1.8750e-03	4.4520e+01	2.1569e+01	0.0000e+00	0.0000e+00
1.6406e-03	1.8750e-03	4.4457e+01	2.1547e+01	0.0000e+00	0.0000e+00
1.8750e-03	1.8750e-03	4.4252e+01	2.1440e+01	1.0000e+00	0.0000e+00
2.1094e-03	1.8750e-03	4.4464e+01	2.1477e+01	0.0000e+00	0.0000e+00
2.3438e-03	1.8750e-03	4.3573e+01	2.1229e+01	0.0000e+00	0.0000e+00
2.5781e-03	1.8750e-03	4.3104e+01	2.0203e+01	0.0000e+00	0.0000e+00
2.8125e-03	1.8750e-03	4.1963e+01	1.8837e+01	0.0000e+00	0.0000e+00
3.0469e-03	1.8750e-03	3.7198e+01	1.9005e+01	0.0000e+00	0.0000e+00
3.2813e-03	1.8750e-03	2.6071e+01	2.0518e+01	1.0000e+00	0.0000e+00
3.5156e-03	1.8750e-03	1.7301e+01	2.0435e+01	0.0000e+00	0.0000e+00
3.7500e-03	1.8750e-03	1.6817e+01	2.1215e+01	1.0000e+00	0.0000e+00
3.9844e-03	1.8750e-03	1.5692e+01	2.1360e+01	1.0000e+00	0.0000e+00
4.2188e-03	1.8750e-03	1.4795e+01	2.1651e+01	0.0000e+00	0.0000e+00
4.4531e-03	1.8750e-03	1.4873e+01	2.1597e+01	1.0000e+00	0.0000e+00
4.6875e-03	1.8750e-03	1.4737e+01	2.1603e+01	0.0000e+00	0.0000e+00
4.9219e-03	1.8750e-03	1.4632e+01	2.1682e+01	0.0000e+00	0.0000e+00
5.1563e-03	1.8750e-03	1.4749e+01	2.1604e+01	1.0000e+00	0.0000e+00
5.3906e-03	1.8750e-03	1.4814e+01	2.1563e+01	0.0000e+00	0.0000e+00
5.6250e-03	1.8750e-03	1.4756e+01	2.1558e+01	0.0000e+00	0.0000e+00
5.8594e-03	1.8750e-03	1.4885e+01	2.1624e+01	0.0000e+00	0.0000e+00
6.0938e-03	1.8750e-03	1.4810e+01	2.1595e+01	0.0000e+00	0.0000e+00
6.3281e-03	1.8750e-03	1.4814e+01	2.1585e+01	1.0000e+00	0.0000e+00
6.5625e-03	1.8750e-03	1.4803e+01	2.1652e+01	0.0000e+00	0.0000e+00
6.7969e-03	1.8750e-03	1.4725e+01	2.1656e+01	0.0000e+00	0.0000e+00
7.0313e-03	1.8750e-03	1.4677e+01	2.1522e+01	0.0000e+00	0.0000e+00
7.2656e-03	1.8750e-03	1.4831e+01	2.1619e+01	1.0000e+00	0.0000e+00
2.3438e-04	1.6406e-03	4.4734e+01	2.1569e+01	0.0000e+00	0.0000e+00
4.6875e-04	1.6406e-03	4.4534e+01	2.1578e+01	1.0000e+00	0.0000e+00
7.0313e-04	1.6406e-03	4.4448e+01	2.1542e+01	0.0000e+00	0.0000e+00
9.3750e-04	1.6406e-03	4.4570e+01	2.1594e+01	0.0000e+00	0.0000e+00
1.1719e-03	1.6406e-03	4.4545e+01	2.1582e+01	1.0000e+00	0.0000e+00
1.4063e-03	1.6406e-03	4.4527e+01	2.1582e+01	0.0000e+00	0.0000e+00
1.6406e-03	1.6406e-03	4.4438e+01	2.1540e+01	1.0000e+00	0.0000e+00
1.8750e-03	1.6406e-03	4.4297e+01	2.1517e+01	0.0000e+00	0.0000e+00
2.1094e-03	1.6406e-03	4.4280e+01	2.1431e+01	0.0000e+00	0.0000e+00
2.3438e-03	1.6406e-03	4.3694e+01	2.1264e+01	0.0000e+00	0.0000e+00
2.5781e-03	1.6406e-03	4.2126e+01	2.0358e+01	0.0000e+00	0.0000e+00
2.8125e-03	1.6406e-03	4.1817e+01	1.9296e+01	0.0000e+00	0.0000e+00
3.0469e-03	1.6406e-03	3.4621e+01	1.9890e+01	0.0000e+00	0.0000e+00
3.2813e-03	1.6406e-03	1.9900e+01	2.0489e+01	0.0000e+00	0.0000e+00
3.5156e-03	1.6406e-03	2.0330e+01	2.0736e+01	1.0000e+00	0.0000e+00
3.7500e-03	1.6406e-03	1.5311e+01	2.0856e+01	0.0000e+00	0.0000e+00
3.9844e-03	1.6406e-03	1.4665e+01	2.1699e+01	0.0000e+00	0.0000e+00
4.2188e-03	1.6406e-03	1.4796e+01	2.1636e+01	0.0000e+00	0.0000e+00
4.4531e-03	1.6406e-03	1.4790e+01	2.1601e+01	1.0000e+00	0.0000e+00
4.6875e-03	1.6406e-03	1.4826e+01	2.1677e+01	0.0000e+00	0.0000e+00
4.9219e-03	1.6406e-03	1.4524e+01	2.1631e+01	0.0000e+00	0.0000e+00
5.1563e-03	1.6406e-03	1.4669e+01	2.1557e+01	0.0000e+00	0.0000e+00
5.3906e-03	1.6406e-03	1.4738e+01	2.1540e+01	0.0000e+00	0.0000e+00
5.6250e-03	1.6406e-03	1.4842e+01	2.1557e+01	0.0000e+00	0.0000e+00
5.8594e-03	1.6406e-03	1.4734e+01	2.1585e+01	0.0000e+00	0.0000e+00
6.0938e-03	1.6406e-03	1.4837e+01	2.1577e+01	0.0000e+00	0.0000e+00
6.3281e-03	1.6406e-03	1.4818e+01	2.1565e+01	1.0000e+00	0.0000e+00
6.5625e-03	1.6406e-03	1.4831e+01	2.1571e+01	0.0000e+00	0.0000e+00
6.7969e-03	1.6406e-03	1.4832e+01	2.1631e+01	0.0000e+00	0.0000e+00
7.0313e-03	1.6406e-03	1.4837e+01	2.1572e+01	0.0000e+00	0.0000e+00
7.2656e-03	1.6406e-03	1.4843e+01	2.1594e+01	1.0000e+00	0.0000e+00
2.3438e-04	1.4063e-03	4.4363e+01	2.1786e+01	0.0000e+00	0.0000e+00
4.6875e-04	1.4063e-03	4.4452e+01	2.1555e+01	0.0000e+00	0.0000e+00
7.0313e-04	1.4063e-03	4.4566e+01	2.1586e+01	1.0000e+00	0.0000e+00
9.3750e-04	1.4063e-03	4.4623e+01	2.1624e+01	0.0000e+00	0.0000e+00
1.1719e-03	1.4063e-03	4.4662e+01	2.1619e+01	0.0000e+00	0.0000e+00
1.4063e-03	1.4063e-03	4.4516e+01	2.1651e+01	0.0000e+00	0.0000e+00
1.6406e-03	1.4063e-03	4.4467e+01	2.1549e+01	1.0000e+00	0.0000e+00
1.8750e-03	1.4063e-03	4.4249e+01	2.1468e+01	1.0000e+00	0.0000e+00
2.1094e-03	1.4063e-03	4.3741e+01	2.1260e+01	1.0000e+00	0.0000e+00
2.3438e-03	1.4063e-03	4.3216e+01	2.0901e+01	1.0000e+00	0.0000e+00
2.5781e-03	1.4063e-03	4.1690e+01	2.0604e+01	0.0000e+00	0.0000e+00
2.8125e-03	1.4063e-03	4.4415e+01	1.9053e+01	0.0000e+00	0.0000e+00
3.0469e-03	1.4063e-03	3.1173e+01	2.0284e+01	1.0000e+00	0.0000e+00
3.2813e-03	1.4063e-03	1.6796e+01	1.9469e+01	0.0000e+00	0.0000e+00
3.5156e-03	1.4063e-03	1.6279e+01	2.0451e+01	0.0000e+00	0.0000e+00
3.7500e-03	1.4063e-03	1.5425e+01	2.1228e+01	0.0000e+00	0.0000e+00
3.9844e-03	1.4063e-03	1.4775e+01	2.1577e+01	0.0000e+00	0.0000e+00
4.2188e-03	1.4063e-03	1.4659e+01	2.1641e+01	0.0000e+00	0.0000e+00
4.4531e-03	1.4063e-03	1.4671e+01	2.1602e+01	0.0000e+00	0.0000e+00
4.6875e-03	1.4063e-03	1.4732e+01	2.1616e+01	1.0000e+00	0.0000e+00
4.9219e-03	1.4063e-03	1.4516e+01	2.1634e+01	0.0000e+00	0.0000e+00
5.1563e-03	1.4063e-03	1.4668e+01	2.1659e+01	0.0000e+00	0.0000e+00
5.3906e-03	1.4063e-03	1.4742e+01	2.1598e+01	1.0000e+00	0.0000e+00
5.6250e-03	1.4063e-03	1.4823e+01	2.1597e+01	0.0000e+00	0.0000e+00
5.8594e-03	1.4063e-03	1.4781e+01	2.1556e+01	1.0000e+00	0.0000e+00
6.0938e-03	1.4063e-03	1.4798e+01	2.1550e+01	1.0000e+00	0.0000e+00
6.3281e-03	1.4063e-03	1.4810e+01	2.1543e+01	1.0000e+00	0.0000e+00
6.5625e-03	1.4063e-03	1.4823e+01	2.1539e+01	1.0000e+00	0.0000e+00
6.7969e-03	1.4063e-03	1.4899e+01	2.1509e+01	0.0000e+00	0.0000e+00
7.0313e-03	1.4063e-03	1.4860e+01	2.1561e+01	1.0000e+00	0.0000e+00
7.2656e-03	1.4063e-03	1.5021e+01	2.1790e+01	0.0000e+00	0.0000e+00
2.3438e-04	1.1719e-03	4.4420e+01	2.1650e+01	0.0000e+00	0.0000e+00
4.6875e-04	1.1719e-03	4.4499e+01	2.1595e+01	0.0000e+00	0.0000e+00
7.0313e-04	1.1719e-03	4.4586e+01	2.1588e+01	1.0000e+00	0.0000e+00
9.3750e-04	1.1719e-03	4.4642e+01	2.1575e+01	0.0000e+00	0.0000e+00
1.1719e-03	1.1719e-03	4.4784e+01	2.1669e+01	0.0000e+00	0.0000e+00
1.4063e-03	1.1719e-03	4.4541e+01	2.1548e+01	0.0000e+00	0.0000e+00
1.6406e-03	1.1719e-03	4.4453e+01	2.1559e+01	0.0000e+00	0.0000e+00
1.8750e-03	1.1719e-03	4.4380e+01	2.1556e+01	0.0000e+00	0.0000e+00
2.1094e-03	1.1719e-03	4.4526e+01	2.1689e+01	0.0000e+00	0.0000e+00
2.3438e-03	1.1719e-03	4.3870e+01	2.1232e+01	0.0000e+00	0.0000e+00
2.5781e-03	1.1719e-03	4.2609e+01	2.0809e+01	0.0000e+00	0.0000e+00
2.8125e-03	1.1719e-03	4.0875e+01	2.1078e+01	0.0000e+00	0.0000e+00
3.0469e-03	1.1719e-03	2.9298e+01	1.9751e+01	0.0000e+00	0.0000e+00
3.2813e-03	1.1719e-03	1.7284e+01	1.9797e+01	0.0000e+00	0.0000e+00
3.5156e-03	1.1719e-03	1.6462e+01	2.1525e+01	0.0000e+00	0.0000e+00
3.7500e-03	1.1719e-03	1.6385e+01	2.1275e+01	1.0000e+00	0.0000e+00
3.9844e-03	1.1719e-03	1.4608e+01	2.1542e+01	0.0000e+00	0.0000e+00
4.2188e-03	1.1719e-03	1.4655e+01	2.1594e+01	0.0000e+00	0.0000e+00
4.4531e-03	1.1719e-03	1.4808e+01	2.1557e+01	0.0000e+00	0.0000e+00
4.6875e-03	1.1719e-03	1.4788e+01	2.1592e+01	0.0000e+00	0.0000e+00
4.9219e-03	1.1719e-03	1.4746e+01	2.1605e+01	1.0000e+00	0.0000e+00
5.1563e-03	1.1719e-03	1.4847e+01	2.1676e+01	0.0000e+00	0.0000e+00
5.3906e-03	1.1719e-03	1.4617e+01	2.1642e+01	0.0000e+00	0.0000e+00
5.6250e-03	1.1719e-03	1.4706e+01	2.1546e+01	0.0000e+00	0.0000e+00
5.8594e-03	1.1719e-03	1.4711e+01	2.1513e+01	0.0000e+00	0.0000e+00
6.0938e-03	1.1719e-03	1.4744e+01	2.1419e+01	0.0000e+00	0.0000e+00
6.3281e-03	1.1719e-03	1.4893e+01	2.1542e+01	0.0000e+00	0.0000e+00
6.5625e-03	1.1719e-03	1.4865e+01	2.1520e+01	0.0000e+00	0.0000e+00
6.7969e-03	1.1719e-03	1.4878e+01	2.1411e+01	0.0000e+00	0.0000e+00
7.0313e-03	1.1719e-03	1.4927e+01	2.1539e+01	0.0000e+00	0.0000e+00
7.2656e-03	1.1719e-03	1.4958e+01	2.1521e+01	1.0000e+00	0.0000e+00
2.3438e-04	9.3750e-04	4.4566e+01	2.1603e+01	1.0000e+00	0.0000e+00
4.6875e-04	9.3750e-04	4.4449e+01	2.1574e+01	0.0000e+00	0.0000e+00
7.0313e-04	9.3750e-04	4.4609e+01	2.1593e+01	1.0000e+00	0.0000e+00
9.3750e-04	9.3750e-04	4.4614e+01	2.1588e+01	1.0000e+00	0.0000e+00
1.1719e-03	9.3750e-04	4.4716e+01	2.1513e+01	0.0000e+00	0.0000e+00
1.4063e-03	9.3750e-04	4.4460e+01	2.1618e+01	0.0000e+00	0.0000e+00
1.6406e-03	9.3750e-04	4.4575e+01	2.1578e+01	0.0000e+00	0.0000e+00
1.8750e-03	9.3750e-04	4.4615e+01	2.1539e+01	0.0000e+00	0.0000e+00
2.1094e-03	9.3750e-04	4.4393e+01	2.1577e+01	0.0000e+00	0.0000e+00
2.3438e-03	9.3750e-04	4.3403e+01	2.1317e+01	0.0000e+00	0.0000e+00
2.5781e-03	9.3750e-04	4.0158e+01	2.0844e+01	1.0000e+00	0.0000e+00
2.8125e-03	9.3750e-04	4.0319e+01	2.0578e+01	0.0000e+00	0.0000e+00
3.0469e-03	9.3750e-04	3.5650e+01	2.0777e+01	0.0000e+00	0.0000e+00
3.2813e-03	9.3750e-04	2.4537e+01	2.0938e+01	1.0000e+00	0.0000e+00
3.5156e-03	9.3750e-04	1.6145e+01	2.1741e+01	0.0000e+00	0.0000e+00
3.7500e-03	9.3750e-04	1.6115e+01	2.1469e+01	1.0000e+00	0.0000e+00
3.9844e-03	9.3750e-04	1.4665e+01	2.1606e+01	0.0000e+00	0.0000e+00
4.2188e-03	9.3750e-04	1.4700e+01	2.1553e+01	0.0000e+00	0.0000e+00
4.4531e-03	9.3750e-04	1.4786e+01	2.1491e+01	0.0000e+00	0.0000e+00
4.6875e-03	9.3750e-04	1.4751e+01	2.1614e+01	1.0000e+00	0.0000e+00
4.9219e-03	9.3750e-04	1.4835e+01	2.1601e+01	0.0000e+00	0.0000e+00
5.1563e-03	9.3750e-04	1.4905e+01	2.1687e+01	0.0000e+00	0.0000e+00
5.3906e-03	9.3750e-04	1.4787e+01	2.1607e+01	1.0000e+00	0.0000e+00
5.6250e-03	9.3750e-04	1.4722e+01	2.1626e+01	0.0000e+00	0.0000e+00
5.8594e-03	9.3750e-04	1.4831e+01	2.1521e+01	0.0000e+00	0.0000e+00
6.0938e-03	9.3750e-04	1.4754e+01	2.1419e+01	0.0000e+00	0.0000e+00
6.3281e-03	9.3750e-04	1.4772e+01	2.1491e+01	0.0000e+00	0.0000e+00
6.5625e-03	9.3750e-04	1.4798e+01	2.1515e+01	0.0000e+00	0.0000e+00
6.7969e-03	9.3750e-04	1.4806e+01	2.1491e+01	0.0000e+00	0.0000e+00
7.0313e-03	9.3750e-04	1.4955e+01	2.1500e+01	1.0000e+00	0.0000e+00
7.2656e-03	9.3750e-04	1.4996e+01	2.1496e+01	1.0000e+00	0.0000e+00
2.3438e-04	7.0313e-04	4.4611e+01	2.1598e+01	1.0000e+00	0.0000e+00
4.6875e-04	7.0313e-04	4.4676e+01	2.1570e+01	0.0000e+00	0.0000e+00
7.0313e-04	7.0313e-04	4.4614e+01	2.1563e+01	0.0000e+00	0.0000e+00
9.3750e-04	7.0313e-04	4.4623e+01	2.1473e+01	0.0000e+00	0.0000e+00
1.1719e-03	7.0313e-04	4.4756e+01	2.1526e+01	0.0000e+00	0.0000e+00
